provider_id,hospital_name,address1,city,state,zip_code,county_name,phone_number,ed2,ed1,left_before_being_seen,op18,door_to_diagnostic_eval,median_time_to_pain_med,head_ct_results,address0,latitude,longitude
190013,WEST CALCASIEU CAMERON HOSPITAL,701 EAST CYPRESS STREET,SULPHUR,LA,70663,CALCASIEU,3375274240,66,210,3,98,34,51,Not Available,"West Calcasieu Cameron Hospital, 701 Cypress Street, Sulphur, LA 70663, USA",30.2294211,-93.3688091
190015,NORTH OAKS MEDICAL CENTER L L C,15790 PAUL VEGA MD DRIVE,HAMMOND,LA,70403,TANGIPAHOA,9853452700,94,287,8,168,67,78,Not Available,"Hammond, LA, USA",30.5043583,-90.46119949999999
190017,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,OPELOUSAS,LA,70570,SAINT LANDRY,3379483011,103,274,2,109,24,62,72,"Opelousas General Health System, 539 East Prudhomme Lane, Opelousas, LA 70570, USA",30.5441908,-92.07540589999999
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301,RAPIDES,3184871122,197,399,2,203,97,72,67,"CHRISTUS St. Frances Cabrini Hospital, 3330 Masonic Drive, Alexandria, LA 71301, USA",31.2832594,-92.46193249999999
190020,LANE REGIONAL MEDICAL CENTER,6300 MAIN STREET,ZACHARY,LA,70791,EAST BATON ROUGE,2256584000,89,236,2,109,32,56,Not Available,"Lane Regional Medical Center, 6300 Main Street, Zachary, LA 70791, USA",30.6500307,-91.13822270000001
190025,SAVOY MEDICAL CENTER,801 POINCIANA AVENUE,MAMOU,LA,70554,EVANGELINE,3374685261,65,196,1,90,19,42,Not Available,"Savoy Medical Center: Lafleur Dianne Elai MD, 801 Poinciana Avenue, Mamou, LA 70554, USA",30.6411539,-92.41841699999999
190026,RAPIDES REGIONAL MEDICAL CENTER,211 4TH STREET,ALEXANDRIA,LA,71301,RAPIDES,3187693000,106,294,2,160,34,72,Not Available,"Rapides Regional Medical Center, 211 4th Street, Alexandria, LA 71301, USA",31.3145137,-92.4499708
190027,CHRISTUS ST PATRICK HOSPITAL,524 DR MICHAEL DEBAKEY STREET,LAKE CHARLES,LA,70601,CALCASIEU,3374362511,109,268,1,140,20,50,Not Available,"CHRISTUS St. Patrick Hospital, 524 Dr.Michael Debakey Drive, Lake Charles, LA 70601, USA",30.215206,-93.22681999999999
190034,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,ABBEVILLE,LA,70510,VERMILION,3378935466,75,265,4,115,29,73,Not Available,"Abbeville General Hospital, 118 North Hospital Drive, Abbeville, LA 70510, USA",29.9735249,-92.10790159999999
190036,OCHSNER MEDICAL CENTER,1516 JEFFERSON HWY,NEW ORLEANS,LA,70121,JEFFERSON,5048423000,150,405,4,169,40,76,Not Available,"Ochsner Medical Center, 1516 Jefferson Highway, New Orleans, LA 70121, USA",29.9622395,-90.14647579999999
190039,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,JEFFERSON,5043475511,142,312,3,169,60,71,36,"West Jefferson Medical Center, 1101 Medical Center Boulevard, Marrero, LA 70072, USA",29.89088779999999,-90.09395289999999
190040,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,SAINT TAMMANY,9856432200,110,298,3,157,38,76,Not Available,"Slidell Memorial Hospital, 1001 Gause Boulevard, Slidell, LA 70458, USA",30.287486,-89.769964
190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER,ONE ST MARY PLACE,SHREVEPORT,LA,71101,CADDO,3186814500,116,267,8,130,29,58,Not Available,"Saint Mary Place, Shreveport, LA 71101, USA",32.493859,-93.751047
190044,AMERICAN LEGION HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,CROWLEY,LA,70526,ACADIA,3377833222,56,233,10,143,25,76,Not Available,"American Legion Hospital, 1305 Crowley Rayne Highway, Crowley, LA 70526, USA",30.2264527,-92.3634707
190045,ST TAMMANY PARISH HOSPITAL,1202 S TYLER STREET,COVINGTON,LA,70433,SAINT TAMMANY,9858984000,81,268,3,156,54,40,79,"St. Tammany Parish Hospital, 1202 South Tyler Street, Covington, LA 70433, USA",30.4677567,-90.113531
190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,ORLEANS,5048977011,109,332,4,174,44,63,Not Available,"Touro Infirmary Hospital, 1401 Foucher Street, New Orleans, LA 70115, USA",29.9259555,-90.09190799999999
190050,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE STREET,DERIDDER,LA,70634,BEAUREGARD,3374627100,67,251,4,130,25,56,38,"Beauregard Memorial Hospital, 600 South Pine Street, DeRidder, LA 70634, USA",30.8418921,-93.2889277
190053,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON ROAD,JENNINGS,LA,70546,JEFFERSON DAVIS,3376167000,55,229,7,137,42,84,Not Available,"Jennings American Legion Hospital, 1634 Elton Road, Jennings, LA 70546, USA",30.2391329,-92.6620545
190054,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,2315 E MAIN STREET,NEW IBERIA,LA,70562,IBERIA,3373640441,71,259,3,122,30,61,Not Available,"2315 East Main Street, New Iberia, LA 70560, USA",29.988155,-91.784713
190060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,LA,70601,CALCASIEU,3374943200,108,315,2,141,60,79,Not Available,"Lake Charles Memorial Hospital, 1701 Oak Park Boulevard, Lake Charles, LA 70601, USA",30.204929,-93.19737599999999
190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,BATON ROUGE,LA,70808,EAST BATON ROUGE,2257656565,96,320,3,193,53,61,Not Available,"Our Lady of the Lake Regional Medical Center, 5000 Hennessy Boulevard, Baton Rouge, LA 70806, USA",30.4032685,-91.10680769999999
190065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA STREET,BATON ROUGE,LA,70806,EAST BATON ROUGE,2253877000,184,383,3,161,19,71,18,"Baton Rouge General Medical Center, 3600 Florida Boulevard, Baton Rouge, LA 70806, USA",30.4489854,-91.15295830000001
190079,ST CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD ROAD,LULING,LA,70070,SAINT CHARLES,9857856242,69,209,1,88,5,46,Not Available,"St. Charles Parish Hospital, 1057 Paul Maillard Road, Luling, LA 70070, USA",29.9243203,-90.3717424
190081,WEST CARROLL MEMORIAL HOSPITAL,522 ROSS STREET,OAK GROVE,LA,71263,WEST CARROLL,3184283237,0,205,0,129,30,58,Not Available,"West Carroll Memorial Hospital: Domingue C MD, 706 Ross Street, Oak Grove, LA 71263, USA",32.8682645,-91.38312309999999
190086,NORTHERN LOUISIANA MEDICAL CENTER,401 EAST VAUGHN AVENUE,RUSTON,LA,71270,LINCOLN,3182542100,96,253,2,100,10,45,Not Available,"Northern Louisiana Medical Center, 401 East Vaughn Avenue, Ruston, LA 71270, USA",32.5165424,-92.63350539999999
190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,SPRINGHILL,LA,71075,WEBSTER,3185391000,50,136,1,80,22,34,Not Available,"Springhill Medical Center, 2001 Doctors Drive, Springhill, LA 71075, USA",33.0110099,-93.44336659999999
190090,WINN PARISH MEDICAL CENTER,301 W BOUNDARY STREET,WINNFIELD,LA,71483,WINN,3186483000,40,152,2,79,13,35,Not Available,"301 West Boundary Avenue, Winnfield, LA 71483, USA",31.9249781,-92.6451013
190098,LSU HEALTH SCIENCES CENTER - SHREVEPORT,1541 KINGS HIGHWAY,SHREVEPORT,LA,71130,CADDO,3186755058,124,390,1,262,112,204,Not Available,"1541 Kings Highway, Shreveport, LA 71103, USA",32.4817588,-93.7626265
190099,AVOYELLES HOSPITAL,4231 HIGHWAY 1192,MARKSVILLE,LA,71351,AVOYELLES,3182538611,60,170,2,75,18,50,Not Available,"4231 Louisiana 1192, Marksville, LA 71351, USA",31.1434693,-92.064524
190102,OUR LADY OF LOURDES REGIONAL MEDICAL CENTER INC,4801 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70508,LAFAYETTE,3374702000,109,249,2,146,41,53,Not Available,"4801 Ambassador Caffery Parkway, Lafayette, LA 70508, USA",30.150517,-92.03698299999999
190106,OAKDALE COMMUNITY HOSPITAL,130 N HOSPITAL DR,OAKDALE,LA,71463,ALLEN,3183353700,50,220,2,85,18,50,Not Available,"Oakdale Community Hospital, 130 Hospital Drive, Oakdale, LA 71463, USA",30.816149,-92.64382830000001
190111,WILLIS KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,SHREVEPORT,LA,71103,CADDO,3182124000,82,230,4,138,56,72,31,"Willis Knighton Medical Center, 2600 Greenwood Road, Shreveport, LA 71103, USA",32.483954,-93.7783042
190114,HOMER MEMORIAL HOSPITAL,620 EAST COLLEGE STREET,HOMER,LA,71040,CLAIBORNE,3189272024,60,167,1,88,32,54,Not Available,"Homer, LA 71040, USA",32.7918133,-93.055718
190116,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT,BASTROP,LA,71220,MOREHOUSE,3182833600,70,212,3,113,30,55,Not Available,"Morehouse General Hospital, 323 West Walnut Avenue, Bastrop, LA 71220, USA",32.7754075,-91.9173575
190118,DESOTO REGIONAL HEALTH SYSTEM,207 JEFFERSON STREET,MANSFIELD,LA,71052,DE SOTO,3188724610,45,160,2,90,18,Not Available,Not Available,"DeSoto Regional Health System, 207 Jefferson Street, Mansfield, LA 71052, USA",32.0350465,-93.70829169999999
190125,ST FRANCIS MEDICAL CENTER,309 JACKSON STREET,MONROE,LA,71201,OUACHITA,3189664000,101,288,1,153,47,75,Not Available,"309 Jackson Street, Monroe, LA 71201, USA",32.499967,-92.113586
190128,WOMAN'S HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,70817,EAST BATON ROUGE,2259271300,14,62,2,184,123,Not Available,Not Available,"Woman's Hospital, 100 Woman's Way, Baton Rouge, LA 70817, USA",30.3854192,-91.0379698
190133,ALLEN PARISH HOSPITAL,108 6TH AVENUE,KINDER,LA,70648,ALLEN,3377389489,30,220,0,100,5,58,Not Available,"Allen Parish Hospital, 108 6th Street, Kinder, LA 70648, USA",30.4924551,-92.85578989999999
190144,MINDEN MEDICAL CENTER,NO 1 MEDICAL PLAZA,MINDEN,LA,71055,WEBSTER,3183772321,67,215,0,89,7,31,Not Available,"Minden Medical Center, 1 Medical Plaza Place, Minden, LA 71055, USA",32.6177637,-93.286344
190145,LASALLE GENERAL HOSPITAL,187 NINTH ST/HWY 84 WEST,JENA,LA,71342,LA SALLE,3189929200,95,276,1,117,18,60,0,"Jena, LA, USA",31.6832271,-92.1337448
190146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,70006,JEFFERSON,5044544000,109,312,2,182,50,60,27,"East Jefferson General Hospital, 4200 Houma Boulevard, Metairie, LA 70006, USA",30.014377,-90.1815495
190151,RICHARDSON MEDICAL CENTER,254 HIGHWAY 3048,RAYVILLE,LA,71269,RICHLAND,3187284181,70,180,3,74,14,Not Available,Not Available,"Richardson Medical Center, Louisiana 3048, Rayville, LA 71269, USA",32.4692696,-91.75163529999999
190160,GLENWOOD REGIONAL MEDICAL CENTER,503 MCMILLAN ROAD,WEST MONROE,LA,71291,OUACHITA,3183294600,121,276,2,146,35,77,Not Available,"Glenwood Regional Medical Center, 503 McMillan Road, West Monroe, LA 71291, USA",32.5131516,-92.15713199999999
190161,W O MOSS REGIONAL MEDICAL CENTER,1000 WALTERS STREET,LAKE CHARLES,LA,70607,CALCASIEU,3374758100,70,309,7,166,86,96,Not Available,"1000 Walters Street, Lake Charles, LA 70607, USA",30.182293,-93.207082
190164,BYRD REGIONAL HOSPITAL,1020 FERTITTA BLVD,LEESVILLE,LA,71446,VERNON,3372399041,93,247,4,116,18,50,33,"Byrd Regional Hospital, 1020 West Fertitta Boulevard, Leesville, LA 71446, USA",31.1381397,-93.2688931
190167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN,VILLE PLATTE,LA,70586,EVANGELINE,3373635684,45,184,1,79,14,48,Not Available,"Mercy Regional Medical Center, East Main Street, Ville Platte, LA 70586, USA",30.682214,-92.26630809999999
190175,RIVER PARISHES HOSPITAL,500 RUE DE SANTE,LAPLACE,LA,70068,ST JOHN THE BAPTIST,9856527000,89,277,3,128,19,39,Not Available,"River Parishes Hospital, 500 Rue de Sante, LaPlace, LA 70068, USA",30.073253,-90.515778
190176,TULANE MEDICAL CENTER,1415 TULANE AVE,NEW ORLEANS,LA,70112,ORLEANS,5049881900,114,378,1,173,13,78,Not Available,"Tulane Medical Center, 1415 Tulane Avenue, New Orleans, LA 70112, USA",29.9556302,-90.07630650000002
190177,LAKEVIEW REGIONAL MEDICAL CENTER,95 JUDGE TANNER BOULEVARD,COVINGTON,LA,70433,SAINT TAMMANY,9858674447,66,254,2,167,27,70,Not Available,"Lakeview Regional Medical Center, 95 Judge Tanner Boulevard, Covington, LA 70433, USA",30.41089,-90.08079889999999
190183,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363,TERREBONNE,9858732200,155,480,3,258,84,93,Not Available,"Women's Clinic: Mann Elena MD, 1978 Industrial Boulevard, Houma, LA 70363, USA",29.5714737,-90.6897426
190184,CITIZENS MEDICAL CENTER,7939 U S HWY 165 SOUTH,COLUMBIA,LA,71418,CALDWELL,3186496106,20,185,1,123,20,Not Available,Not Available,"Citizens Medical Center, 7939 U.S. 165, Columbia, LA 71418, USA",32.0774449,-92.094571
190190,CALDWELL MEMORIAL HOSPITAL,411 MAIN STREET,COLUMBIA,LA,71418,CALDWELL,3186496111,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"411 Main Street, Columbia, LA 71418, USA",32.104258,-92.0760463
190199,VILLA FELICIANA MEDICAL COMPLEX,5002 HIGHWAY 10,JACKSON,LA,70748,EAST FELICIANA,2256344010,Not Available,Not Available,,,,,,"Villa Feliciana Medical Complex, 5002 Louisiana 10, Jackson, LA 70748, USA",30.8339455,-91.14094279999999
190201,WOMEN AND CHILDREN'S HOSPITAL AT LAKE CHARLES,4200 NELSON ROAD,LAKE CHARLES,LA,70605,CALCASIEU,3374746370,43,200,2,92,23,62,Not Available,"4200 Nelson Road, Lake Charles, LA 70605, USA",30.18133,-93.249927
190205,THE REGIONAL MEDICAL CENTER OF ACADIANA,2810 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70506,LAFAYETTE,3379812949,57,185,1,104,18,49,Not Available,"The Regional Medical Center of Acadiana, 2810 Ambassador Caffery Parkway, Lafayette, LA 70506, USA",30.1977512,-92.0772447
190208,EAST CARROLL PARISH HOSPITAL,336 NORTH HOOD STREET,LAKE PROVIDENCE,LA,71254,EAST CARROLL,3185594023,29,152,1,71,20,45,Not Available,"East Carroll Parish Hospital, 336 North Hood Street, Lake Providence, LA 71254, USA",32.8074521,-91.1711895
190218,SABINE MEDICAL CENTER,240 HIGHLAND DRIVE,MANY,LA,71449,SABINE,3182561232,57,203,3,116,48,46,Not Available,"Sabine Medical Center, 240 Highland Drive, Many, LA 71449, USA",31.5605009,-93.4714532
190236,WILLIS KNIGHTON BOSSIER HEALTH CENTER,2400 HOSPITAL DR,BOSSIER CITY,LA,71111,BOSSIER,3182127000,97,254,5,153,49,58,Not Available,"Willis-Knighton Bossier Health center, 2400 Hospital Drive, Bossier City, LA 71111, USA",32.5583019,-93.71815939999999
190241,PHYSICIANS MEDICAL CENTER,218 CORPORATE DRIVE,HOUMA,LA,70360,TERREBONNE,9858531390,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"218 Corporate Drive, Houma, LA 70360, USA",29.5990892,-90.747463
190242,ST ELIZABETH HOSPITAL,1125 WEST HIGHWAY 30,GONZALES,LA,70737,ASCENSION,2256475000,91,253,1,112,22,47,9,"St Elizabeth Hospital, 1125 Louisiana 30, Gonzales, LA 70737, USA",30.209431,-90.93193889999999
190245,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,MONROE,LA,71201,OUACHITA,3184100002,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Monroe Surgical Hospital, 2408 Broadmoor Boulevard, Monroe, LA 71201, USA",32.5359027,-92.1015065
190246,P & S SURGICAL HOSPITAL,312 GRAMMONT ST SUITE 101,MONROE,LA,71201,OUACHITA,3183884040,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"P & S Surgical Hospital: Szu-Wei T. Domingue M.D., 312 Grammont Street, Monroe, LA 71201, USA",32.5007763,-92.1141286
190250,LOUISIANA  HEART HOSPITAL,64030 HIGHWAY 434,LACOMBE,LA,70445,SAINT TAMMANY,9856907500,80,222,1,120,18,45,Not Available,"LOUISIANA HEART HOSPITAL, LLC, 64030 Louisiana 434, Lacombe, LA 70445, USA",30.3577671,-89.9154834
190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,8080 BLUEBONNET BLVD,BATON ROUGE,LA,70810,EAST BATON ROUGE,2254085730,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"8080 Bluebonnet Boulevard, Baton Rouge, LA 70810, USA",30.376568,-91.100709
190255,PARK PLACE SURGICAL HOSPITAL,901 WILSON STREET,LAFAYETTE,LA,70503,LAFAYETTE,3372378119,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Park Place Surgery Center, 901 Wilson Street, Lafayette, LA 70503, USA",30.2072469,-92.0176553
190257,GREEN CLINIC SURGICAL HOSPITAL,1118 FARMERVILLE STREET,RUSTON,LA,71270,LINCOLN,3182327700,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Green Clinic Surgical Hospital, 1118 South Farmerville Street, Ruston, LA 71270, USA",32.5144221,-92.63350539999999
190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,1101 KALISTE SALOOM RD,LAFAYETTE,LA,70508,LAFAYETTE,3377694100,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Lafayette Surgical Specialty Hospital, 1101 Kaliste Saloom Road, Lafayette, LA 70508, USA",30.175071,-92.02711699999999
190261,OUACHITA COMMUNITY HOSPITAL,1275 GLENNWOOD DRIVE,WEST MONROE,LA,71291,OUACHITA,3183221339,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Ouachita Community Hospital, 1275 Glenwood Drive, West Monroe, LA 71291, USA",32.5019286,-92.14912509999999
190263,HEART HOSPITAL OF LAFAYETTE,1105 KALISTE SALOOM ROAD,LAFAYETTE,LA,70508,LAFAYETTE,3375211000,97,200,0,119,9,Not Available,Not Available,"Heart Hospital of Lafayette, 1105 Kaliste Saloom Road, Lafayette, LA 70508, USA",30.1741095,-92.0265809
190266,THE NEUROMEDICAL CENTER HOSPITAL,10105 PARK ROW CIRCLE,BATON ROUGE,LA,70810,EAST BATON ROUGE,2257639900,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Baton Rouge, LA 70810, USA",30.35058129999999,-91.0873551
190267,FAIRWAY MEDICAL CENTER,67252 INDUSTRY LANE,COVINGTON,LA,70433,SAINT TAMMANY,9858013010,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Fairway Medical Surgical Hospital, 67252 Industry Lane, Covington, LA 70433, USA",30.4082993,-90.0829244
190268,LAFAYETTE GENERAL SURGICAL HOSPITAL,1000 W PINHOOK RD SUITE 100,LAFAYETTE,LA,70503,LAFAYETTE,3372898095,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"1000 West Pinhook Road #100, Lafayette, LA 70503, USA",30.204212,-92.01457599999999
190274,OCHSNER MEDICAL CENTER-KENNER LLC,180 WEST ESPLANADE AVENUE,KENNER,LA,70065,JEFFERSON,5044648065,147,358,1,114,17,52,58,"Kenner, LA, USA",29.9940924,-90.2417434
190278,SPECIALISTS HOSPITAL SHREVEPORT,1500 LINE AVENUE,SHREVEPORT,LA,71101,CADDO,3182133800,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Specialists Hospital - Shreveport, 1500 Line Avenue #206, Shreveport, LA 71101, USA",32.4972553,-93.74694889999999
190297,DOCTORS HOSPITAL AT DEER CREEK LLC,815 SOUTH 10TH STREET,LEESVILLE,LA,71446,VERNON,3373925088,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"815 South 10th Street, Leesville, LA 71446, USA",31.1351748,-93.2694952
190298,CENTRAL LOUISIANA SURGICAL HOSPITAL,651 NORTH BOLTON AVE,ALEXANDRIA,LA,71301,RAPIDES,3184433511,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"651 North Bolton Avenue, Alexandria, LA 71301, USA",31.313914,-92.4678969
190303,CYPRESS POINTE SURGICAL HOSPITAL,42570 SOUTH AIRPORT RD,HAMMOND,LA,70403,TANGIPAHOA,9855106200,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Cypress Pointe Surgical Hospital, 42570 South Airport Road, Hammond, LA 70403, USA",30.4770458,-90.4131319
190304,IBERIA REHABILITATION HOSPITAL,532 JEFFERSON TERRACE STREET,NEW IBERIA,LA,70560,IBERIA,3373646923,Not Available,Not Available,,,,,,"532 Jefferson Terrace Boulevard, New Iberia, LA 70560, USA",29.991293,-91.80643599999999
190307,SOUTH CAMERON MEMORIAL HOSPITAL,5360 WEST CREOLE HWY,CAMERON,LA,70631,CAMERON,3375424111,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,"5360 West Creole Highway, Cameron, LA 70631, USA",29.8158989,-93.1271709
190308,ST BERNARD PARISH HOSPITAL,8000 WEST JUDGE PEREZ DRIVE,CHALMETTE,LA,70043,SAINT BERNARD,5048269500,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"St. Bernard Parish Hospital, 8000 West Judge Perez Drive, Chalmette, LA 70043, USA",29.954406,-89.9890272
191301,UNION GENERAL HOSPITAL,901 JAMES AVE,FARMERVILLE,LA,71241,UNION,3183689751,64,228,1,Not Available,Not Available,Not Available,Not Available,"Union General Hospital, 901 James Avenue, Farmerville, LA 71241, USA",32.7874678,-92.392162
191302,ST MARTIN HOSPITAL,210 CHAMPAGNE BOULEVARD,BREAUX BRIDGE,LA,70517,SAINT MARTIN,3373322178,Not Available,Not Available,,,,,,"St Martin Hospital, 210 Champagne Boulevard, Breaux Bridge, LA 70517, USA",30.2825807,-91.88993049999999
191303,ASSUMPTION COMMUNITY HOSPITAL,135 HIGHWAY 402,NAPOLEONVILLE,LA,70390,ASSUMPTION,9853693600,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Assumption Community Hospital, 135 Louisiana 402, Napoleonville, LA 70390, USA",29.9594967,-91.03916439999999
191304,NORTH CADDO MEDICAL CENTER,1000 SOUTH SPRUCE ST,VIVIAN,LA,71082,CADDO,3183753235,Not Available,Not Available,,,,,,"North Caddo Medical Center, 1003 South Spruce Street, Vivian, LA 71082, USA",32.8636249,-93.9897429
191305,ST JAMES PARISH HOSPITAL,1645 LUTCHER AVENUE,LUTCHER,LA,70071,SAINT JAMES,2258695512,74,174,1,Not Available,8,Not Available,Not Available,"St. James Parish Hospital, 1645 Lutcher Avenue, Lutcher, LA 70071, USA",30.0520843,-90.7036138
191306,WEST FELICIANA PARISH HOSPITAL,5266 COMMERCE STREET,SAINT FRANCISVILLE,LA,70775,WEST FELICIANA,2256353811,10,235,Not Available,Not Available,Not Available,Not Available,Not Available,"West Feliciana Parish Hospital, 5266 Commerce Street, St. Francisville, LA 70775, USA",30.7834029,-91.36627969999999
191309,HOOD MEMORIAL HOSPITAL,301 W WALNUT STREET,AMITE,LA,70422,TANGIPAHOA,9857489485,Not Available,Not Available,,,,,,"301 Walnut Street, Amite City, LA 70422, USA",30.7330562,-90.5122642
191310,FRANKLIN FOUNDATION HOSPITAL,1097 NORTHWEST BLVD,FRANKLIN,LA,70538,SAINT MARY,3378280760,82,240,,,,,,"Franklin Foundation Hospital, 1097 Northwest Boulevard, Franklin, LA 70538, USA",29.8015256,-91.5241911
191311,BUNKIE GENERAL HOSPITAL,427 EVERGREEN STREET,BUNKIE,LA,71322,AVOYELLES,3183466681,,,Not Available,Not Available,Not Available,Not Available,Not Available,"Bunkie General Hospital, 427 Evergreen Street, Bunkie, LA 71322, USA",30.9530883,-92.1758814
191312,CHRISTUS COUSHATTA HEALTH CARE CENTER,1635 MARVEL STREET,COUSHATTA,LA,71019,RED RIVER,3189322000,Not Available,Not Available,,,,,,"CHRISTUS COUSHATTA Health Care Center, 1635 Marvel Street, Coushatta, LA 71019, USA",32.0204866,-93.34377169999999
191315,HARDTNER MEDICAL CENTER,1102 N PINE ROAD,OLLA,LA,71465,LA SALLE,3184953131,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"North Pine Road, 3, LA, USA",31.8611772,-92.2791706
191316,POINTE COUPEE GENERAL HOSPITAL,2202 FALSE RIVER DRIVE,NEW ROADS,LA,70760,POINTE COUPEE,2256386331,Not Available,Not Available,,,,,,"Pointe Coupee General Hospital, 2202 False River Drive, New Roads, LA 70760, USA",30.6840534,-91.4618977
191317,JACKSON PARISH HOSPITAL,165 BEECH SPRINGS ROAD,JONESBORO,LA,71251,JACKSON,3182594321,Not Available,Not Available,1,102,36,Not Available,Not Available,"Jackson Parish Hospital, 165 Beech Springs Road, Jonesboro, LA 71251, USA",32.2528951,-92.7198267
191318,RIVERLAND MEDICAL CENTER,1700  WALLACE BLVD,FERRIDAY,LA,71334,CONCORDIA,3187576551,Not Available,Not Available,,,,,,"Riverland Medical Center, 1700 EE Wallace Boulevard, Ferriday, LA 71334, USA",31.6469873,-91.554869
191319,ACADIA ST LANDRY,810 SOUTH BROADWAY STREET,CHURCH POINT,LA,70525,ACADIA,3376845435,,,Not Available,Not Available,Not Available,Not Available,Not Available,"Acadia Saint Landry Hospital, 810 South Broadway Street, Church Point, LA 70525, USA",30.3953471,-92.2112161
191320,BIENVILLE MEDICAL CENTER,1175 PINE STREET,ARCADIA,LA,71001,BIENVILLE,3182634700,Not Available,Not Available,,,,,,"Bienville Medical Center, 1175 Pine Street #200, Arcadia, LA 71001, USA",32.5491073,-92.9160062
191321,LALLIE KEMP MEDICAL CENTER,52579 HIGHWAY 21 SOUTH,INDEPENDENCE,LA,70443,TANGIPAHOA,9858789421,66,293,,,,,,"Independence, LA, USA",30.635466,-90.5009245
191322,ABROM KAPLAN MEMORIAL HOSPITAL,1310 WEST SEVENTH STREET,KAPLAN,LA,70548,VERMILION,3376438300,Not Available,Not Available,,,,,,"Abrom Kaplan Memorial Hospital, 1310 West 7th Street, Kaplan, LA 70548, USA",30.0074434,-92.2964867
191323,RICHLAND PARISH HOSPITAL-DELHI,407 CINCINNATI STREET,DELHI,LA,71232,RICHLAND,3188785171,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"407 Cincinnati Street, Delhi, LA 71232, USA",32.4527751,-91.4939857
191324,OCHSNER ST ANNE GENERAL HOSPITAL,4608 HIGHWAY 1,RACELAND,LA,70394,LAFOURCHE,9855376841,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,"Ochsner St Anne General Hospital, 4608 Louisiana 1, Raceland, LA 70394, USA",29.7032924,-90.56460589999999
191325,LADY OF THE SEA GENERAL HOSPITAL,200 WEST 134TH PLACE,CUT OFF,LA,70345,LAFOURCHE,9856326401,Not Available,Not Available,4,Not Available,Not Available,Not Available,Not Available,"Lady of the Sea General Hospital, 200 West 134th Place, Cut Off, LA 70345, USA",29.4565052,-90.3113798
